Id,y
4798,2
4799,2
4800,2
4801,0
4802,2
4803,2
4804,2
4805,2
4806,2
4807,2
4808,2
4809,2
4810,2
4811,2
4812,2
4813,2
4814,2
4815,2
4816,2
4817,2
4818,1
4819,2
4820,2
4821,2
4822,2
4823,2
4824,2
4825,2
4826,2
4827,2
4828,2
4829,0
4830,2
4831,1
4832,2
4833,2
4834,2
4835,2
4836,2
4837,2
4838,2
4839,2
4840,2
4841,2
4842,2
4843,2
4844,2
4845,2
4846,2
4847,2
4848,2
4849,2
4850,2
4851,2
4852,2
4853,2
4854,2
4855,2
4856,2
4857,2
4858,2
4859,2
4860,2
4861,2
4862,2
4863,2
4864,1
4865,2
4866,0
4867,2
4868,2
4869,2
4870,2
4871,2
4872,2
4873,2
4874,2
4875,2
4876,2
4877,2
4878,2
4879,2
4880,2
4881,0
4882,2
4883,2
4884,2
4885,2
4886,2
4887,2
4888,2
4889,1
4890,2
4891,2
4892,0
4893,2
4894,2
4895,2
4896,2
4897,2
4898,0
4899,2
4900,2
4901,2
4902,2
4903,2
4904,2
4905,2
4906,2
4907,2
4908,2
4909,2
4910,2
4911,2
4912,2
4913,1
4914,2
4915,2
4916,2
4917,2
4918,0
4919,2
4920,1
4921,2
4922,2
4923,2
4924,2
4925,2
4926,2
4927,2
4928,2
4929,2
4930,2
4931,2
4932,1
4933,2
4934,2
4935,2
4936,2
4937,2
4938,1
4939,2
4940,2
4941,2
4942,2
4943,0
4944,2
4945,2
4946,2
4947,2
4948,2
4949,2
4950,2
4951,2
4952,2
4953,0
4954,2
4955,2
4956,2
4957,1
4958,2
4959,0
4960,2
4961,2
4962,2
4963,2
4964,2
4965,1
4966,2
4967,2
4968,0
4969,1
4970,2
4971,2
4972,0
4973,2
4974,2
4975,2
4976,2
4977,2
4978,2
4979,2
4980,2
4981,2
4982,2
4983,2
4984,2
4985,2
4986,0
4987,2
4988,2
4989,2
4990,2
4991,2
4992,2
4993,2
4994,2
4995,2
4996,1
4997,2
4998,2
4999,2
